Country,Year,Livability_Score,Lower_Bound,Upper_Bound,Latest_Score
Burundi,2026,0.5999534085617785,0.5806050095146356,0.6166132896012222,0.5195202802621741
Burundi,2027,0.6088615425766664,0.5846441840669794,0.6312941915036029,0.5195202802621741
Belgium,2023,0.6205563926051706,0.6158665533117137,0.6255036077866823,0.6384977836283338
Belgium,2024,0.6204014899986244,0.6061643977756395,0.6345911862497051,0.6384977836283338
Belgium,2025,0.6202461630013755,0.5953810853965986,0.6476212333101702,0.6384977836283338
Belgium,2026,0.6200912603948293,0.5835492288781329,0.6616517221207266,0.6384977836283338
Belgium,2027,0.6199363577882832,0.5686546634565081,0.6743632374792818,0.6384977836283338
Benin,2023,0.47151322532992684,0.4656602419752503,0.4770103612476773,0.5169582795172795
Benin,2024,0.47243312376849517,0.466979087981697,0.47817557586785203,0.5169582795172795
Benin,2025,0.4733555424767582,0.4672211105691808,0.48041209173164845,0.5169582795172795
Benin,2026,0.47427544091532653,0.46667931311933425,0.48218323005737457,0.5169582795172795
Benin,2027,0.4751953393538948,0.4664648838032777,0.4846147011258201,0.5169582795172795
Burkina Faso,2023,0.48672984700521066,0.48102965388640095,0.49215544119820204,0.4514854490868676
Burkina Faso,2024,0.4897489627076452,0.48396756220355025,0.49612027642236856,0.4514854490868676
Burkina Faso,2025,0.49277634995994946,0.48574548550129426,0.5000410934808802,0.4514854490868676
Burkina Faso,2026,0.49579546566238397,0.4859383522622277,0.5058716028581619,0.4514854490868676
Burkina Faso,2027,0.4988145813648185,0.4865688539940749,0.5111054937909759,0.4514854490868676
Bangladesh,2023,0.5912808550104787,0.5828594205550198,0.5994343770542603,0.5892095005102499
Bangladesh,2024,0.5979494922375492,0.5888529205504969,0.6061585294368302,0.5892095005102499
Bangladesh,2025,0.6046363997035981,0.595664468646181,0.6143520496276635,0.5892095005102499
Bangladesh,2026,0.6113050369306685,0.6005566181279463,0.6214805453213609,0.5892095005102499
Bangladesh,2027,0.6179736741577391,0.6054370486475837,0.6290089678447646,0.5892095005102499
Bulgaria,2023,0.6614003849811747,0.6543610743898591,0.668061159207448,0.6524146655113189
Bulgaria,2024,0.6659964222612577,0.6452340904813081,0.6881421809053206,0.6524146655113189
Bulgaria,2025,0.6706050514242999,0.6317754939053586,0.7089531506180748,0.6524146655113189
Bulgaria,2026,0.675201088704383,0.6156743038995501,0.7352454429077642,0.6524146655113189
Bulgaria,2027,0.6797971259844661,0.5962913403438833,0.7653557255576776,0.6524146655113189
Bahrain,2023,0.607700601821218,0.6038328240901325,0.6110414077980162,0.6160258787991937
Bahrain,2024,0.607926138807837,0.5962037101982354,0.6177174681503538,0.6160258787991937
Bahrain,2025,0.6081522937040085,0.587369369694434,0.6257151099465723,0.6160258787991937
Bahrain,2026,0.6083778306906275,0.5779290619351334,0.6364834337907613,0.6160258787991937
Bahrain,2027,0.6086033676772463,0.5673536600371613,0.6463934366700805,0.6160258787991937
Bahamas,2023,0.6220372342632812,0.6153864209285906,0.6296142795464617,0.618856218041554
Bahamas,2024,0.6245223548856729,0.611190513361781,0.6413076825382429,0.618856218041554
Bahamas,2025,0.6270142840577149,0.6011257865306731,0.6552037936040395,0.618856218041554
Bahamas,2026,0.6294994046801067,0.5906335183221254,0.6727690360421478,0.618856218041554
Bahamas,2027,0.6319845253024984,0.5791976240944022,0.6894173547027653,0.618856218041554
Bosnia and Herzegovina,2023,0.6138288520963681,0.6056021030468602,0.6234414290915667,0.6530469016999417
Bosnia and Herzegovina,2024,0.6169154477581641,0.5916282962853834,0.6452012978411228,0.6530469016999417
Bosnia and Herzegovina,2025,0.6200104998464309,0.5743075641190113,0.6727224409227281,0.6530469016999417
Bosnia and Herzegovina,2026,0.6230970955082268,0.552954298686237,0.7004288894022555,0.6530469016999417
Bosnia and Herzegovina,2027,0.6261836911700229,0.5198930225728248,0.7343691475967514,0.6530469016999417
Belarus,2023,0.6741517348644955,0.6686373914786913,0.6801528731357063,0.6442242704360482
Belarus,2024,0.6793050789178052,0.6616104293647309,0.6952129303567954,0.6442242704360482
Belarus,2025,0.684472541721946,0.6521548073450727,0.7140844906743145,0.6442242704360482
Belarus,2026,0.6896258857752557,0.643373727350702,0.7351759425490781,0.6442242704360482
Belarus,2027,0.6947792298285655,0.6333930624561509,0.7608057314294664,0.6442242704360482
Belize,2023,0.6785194554052746,0.6665279908988866,0.6909798351666039,0.6509606331583992
Belize,2024,0.6810393001201404,0.6676570110015644,0.6943778254424109,0.6509606331583992
Belize,2025,0.6835660485191566,0.670459055383388,0.6976067789457621,0.6509606331583992
Belize,2026,0.6860858932340224,0.6710887957945337,0.7030960491454952,0.6509606331583992
Belize,2027,0.688605737948888,0.671542111553664,0.7060855174041966,0.6509606331583992
Bolivia,2023,0.6204494028723925,0.615155904727504,0.6262920469941715,0.6220054998402196
Bolivia,2024,0.6201522290449032,0.608671247666856,0.6323753053650863,0.6220054998402196
Bolivia,2025,0.6198542410425439,0.6005025703645088,0.6416448534467344,0.6220054998402196
Bolivia,2026,0.6195570672150547,0.5880236418153474,0.6551878116267106,0.6220054998402196
Bolivia,2027,0.6192598933875653,0.5746853866012767,0.6689855977320699,0.6220054998402196
Brazil,2023,0.6870502780471577,0.6835643773521481,0.6907966807750312,0.6897875485886085
Brazil,2024,0.6865911145366688,0.6769930700459207,0.6971380713672289,0.6897875485886085
Brazil,2025,0.6861306930439593,0.6689097723222235,0.7048736640097465,0.6897875485886085
Brazil,2026,0.6856715295334704,0.6592638329818562,0.7144492837063715,0.6897875485886085
Brazil,2027,0.6852123660229814,0.6477421766383419,0.7266156223872039,0.6897875485886085
Barbados,2023,0.5764948671170979,0.572263045179733,0.5806423943776168,0.5839668719822105
Barbados,2024,0.5775224826099945,0.5683829167785553,0.5858646890518249,0.5839668719822105
Barbados,2025,0.5785529134878034,0.5616955099740929,0.5930169634999728,0.5839668719822105
Barbados,2026,0.5795805289807001,0.5538417099003886,0.6007128918461602,0.5839668719822105
Barbados,2027,0.5806081444735969,0.5455601081594805,0.6090882118151656,0.5839668719822105
Brunei,2023,0.652372802532031,0.6469190349099074,0.6580181550904389,0.6850692084951608
Brunei,2024,0.6494630272491219,0.6335983410717614,0.6652363785028393,0.6850692084951608
Brunei,2025,0.6465452799791364,0.6191875795245452,0.6746055657095594,0.6850692084951608
Brunei,2026,0.6436355046962273,0.601641160439961,0.6880071608747551,0.6850692084951608
Brunei,2027,0.6407257294133183,0.5798234875456711,0.7035088415123604,0.6850692084951608
Bhutan,2023,0.7484741361385174,0.7391176247358987,0.7578339195184588,0.7242134897618991
Bhutan,2024,0.7546800997679586,0.7454344052982987,0.7642267388872244,0.7242134897618991
Bhutan,2025,0.7609030660374805,0.7509505369884864,0.7713232779983183,0.7242134897618991
Bhutan,2026,0.7671090296669216,0.7555731209752076,0.7785398433380599,0.7242134897618991
Bhutan,2027,0.7733149932963627,0.7592353892533661,0.7866463249836849,0.7242134897618991
Botswana,2023,0.5479394954754031,0.5432447652713205,0.5518036648561128,0.5096308109715304
Botswana,2024,0.5534942812264606,0.5436155236328009,0.5634191970335395,0.5096308109715304
Botswana,2025,0.5590642855686169,0.5402815156668463,0.5764723276120749,0.5096308109715304
Botswana,2026,0.5646190713196743,0.5336006586025582,0.5900542112594862,0.5096308109715304
Botswana,2027,0.5701738570707318,0.5301805617730947,0.6058843493668916,0.5096308109715304
Central African Republic,2023,0.48679465374569914,0.48173987167203436,0.49192337387490526,0.47758189135568563
Central African Republic,2024,0.4887389379367918,0.4739215973317759,0.502991429205598,0.47758189135568563
Central African Republic,2025,0.49068854893388747,0.4611927663972155,0.518525697182692,0.47758189135568563
Central African Republic,2026,0.4926328331249802,0.4495935415795405,0.5351921927691673,0.47758189135568563
Central African Republic,2027,0.4945771173160728,0.4338200599549021,0.5544421280576904,0.47758189135568563
Canada,2023,0.6682560258921784,0.6630226850976073,0.673446698292064,0.6767423348744118
Canada,2024,0.6684478918704144,0.6529073847661239,0.6837241996518932,0.6767423348744118
Canada,2025,0.668640283508865,0.6405578490037219,0.6963586283846456,0.6767423348744118
Canada,2026,0.668832149487101,0.62388442221996,0.7115088334944758,0.6767423348744118
Canada,2027,0.6690240154653371,0.6077885783153427,0.7281267416402734,0.6767423348744118
Switzerland,2023,0.6936630743354608,0.6876594168101224,0.6992186875501496,0.7043509547713825
Switzerland,2024,0.6940299444647514,0.6757404271858917,0.7112853336064142,0.7043509547713825
Switzerland,2025,0.6943978197176839,0.6619160953851408,0.7234782680545404,0.7043509547713825
Switzerland,2026,0.6947646898469746,0.645518682999828,0.7400778786482157,0.7043509547713825
Switzerland,2027,0.6951315599762652,0.6300198764151653,0.7559945784605313,0.7043509547713825
Chile,2023,0.6537364822274138,0.6485446120163032,0.6582239462123043,0.6442322030544652
Chile,2024,0.6538623965788746,0.6420422529439958,0.6648665148809149,0.6442322030544652
Chile,2025,0.6539886559011613,0.6336949861115995,0.6744845220556812,0.6442322030544652
Chile,2026,0.6541145702526221,0.6216709930507369,0.6839124048232217,0.6442322030544652
Chile,2027,0.6542404846040829,0.6086599914492329,0.6973606694775072,0.6442322030544652
China,2023,0.640055472009127,0.6374747230271083,0.6429552215455525,0.6400659901025114
China,2024,0.641874801026102,0.633927212478117,0.6508027126029247,0.6400659901025114
China,2025,0.643699114506137,0.627840855305156,0.6607381566332525,0.6400659901025114
China,2026,0.6455184435231119,0.6205172853537883,0.6719905098093688,0.6400659901025114
China,2027,0.647337772540087,0.6098153137041331,0.6858006694930708,0.6400659901025114
C?te d'Ivoire,2023,0.5140090115211138,0.5049299989602088,0.5230593506238506,0.513521101511546
C?te d'Ivoire,2024,0.5154790974277702,0.5062186434534126,0.5249909232829931,0.513521101511546
C?te d'Ivoire,2025,0.5169532109670475,0.5063950816430468,0.5268933036518028,0.513521101511546
C?te d'Ivoire,2026,0.5184232968737039,0.5085720049493339,0.5294126741235743,0.513521101511546
C?te d'Ivoire,2027,0.5198933827803602,0.5075100841748941,0.5319553723041104,0.513521101511546
Cameroon,2023,0.6237205061135807,0.6212747772154148,0.6262599690370925,0.6281067580145431
Cameroon,2024,0.626913947066529,0.6194236800368678,0.6350303212549344,0.6281067580145431
Cameroon,2025,0.6301161371727733,0.6159266664886606,0.6455479090653269,0.6281067580145431
Cameroon,2026,0.6333095781257216,0.6120538358999594,0.6570437696110436,0.6281067580145431
Cameroon,2027,0.6365030190786701,0.6079873253155383,0.6707659211589282,0.6281067580145431
Democratic Republic of the Congo,2023,0.6284958314909903,0.6154595959360325,0.6418056469977703,0.6000925234970091
Democratic Republic of the Congo,2024,0.6336440220863878,0.6103600871685171,0.6569967401962095,0.6000925234970091
Democratic Republic of the Congo,2025,0.6388063173135534,0.5962686684431823,0.6780765571016426,0.6000925234970091
Democratic Republic of the Congo,2026,0.6439545079089509,0.57915948592788,0.7038200558702024,0.6000925234970091
Democratic Republic of the Congo,2027,0.6491026985043483,0.5588208630989273,0.7307355067201335,0.6000925234970091
Congo,2023,0.5767196288043033,0.57022648338106,0.5834378119922731,0.5760515762087998
Congo,2024,0.5789723953019711,0.5692750540993762,0.5901775298473368,0.5760515762087998
Congo,2025,0.5812313337626466,0.5647705107649593,0.5997338015593779,0.5760515762087998
Congo,2026,0.5834841002603145,0.5586740067433277,0.6117795466006088,0.5760515762087998
Congo,2027,0.5857368667579825,0.5502177841912387,0.6258532128965173,0.5760515762087998
Colombia,2023,0.6991640603743452,0.6939108636824818,0.7044167166746742,0.6568731120763021
Colombia,2024,0.7024386654934911,0.6895543638515116,0.7164358407591395,0.6568731120763021
Colombia,2025,0.7057222421335113,0.6826934614689306,0.7315290567990468,0.6568731120763021
Colombia,2026,0.708996847252657,0.6726017206736131,0.748712851290213,0.6568731120763021
Colombia,2027,0.7122714523718028,0.6626308022355991,0.768998275280521,0.6568731120763021
Comoros,2023,0.5166494171115692,0.5025514175119523,0.530249723876713,0.5533945548930203
Comoros,2024,0.513371245039748,0.5002601962809504,0.5269535775762338,0.5533945548930203
Comoros,2025,0.5100840916745792,0.4957616422998927,0.523898587456308,0.5533945548930203
Comoros,2026,0.506805919602758,0.49188116030212337,0.5220749474764121,0.5533945548930203
Comoros,2027,0.5035277475309368,0.4841159264086169,0.5228228880534775,0.5533945548930203
Cabo Verde,2023,0.624596955722092,0.617566318735903,0.631722187419801,0.5782942510179783
Cabo Verde,2024,0.6312702560517582,0.623483498304928,0.6393262462430319,0.5782942510179783
Cabo Verde,2025,0.6379618393960265,0.6283559006274632,0.6491393748739334,0.5782942510179783
Cabo Verde,2026,0.6446351397256926,0.6307302934719752,0.6585035819971671,0.5782942510179783
Cabo Verde,2027,0.6513084400553589,0.6347402136218259,0.6692219276521625,0.5782942510179783
Costa Rica,2023,0.7146852800464482,0.7101287825483277,0.7199177475221754,0.6872777915222751
Costa Rica,2024,0.7162084762059328,0.7022781519859627,0.7323837338263375,0.6872777915222751
Costa Rica,2025,0.7177358455055804,0.6935478079047755,0.747716718852378,0.6872777915222751
Costa Rica,2026,0.7192590416650653,0.6805700895234459,0.7628444355736255,0.6872777915222751
Costa Rica,2027,0.72078223782455,0.6654720222730609,0.7836178748560807,0.6872777915222751
Cuba,2023,0.6878338350732048,0.683883517727019,0.691979740697779,0.6674859212089366
Cuba,2024,0.6909929905999571,0.6797148146062942,0.7024101339143288,0.6674859212089366
Cuba,2025,0.6941608013473307,0.6745809657286848,0.7154999083480115,0.6674859212089366
Cuba,2026,0.6973199568740832,0.6672053875047638,0.7277909866039219,0.6674859212089366
Cuba,2027,0.7004791124008355,0.65836299514049,0.7420307856461188,0.6674859212089366
Cyprus,2023,0.5616573383520526,0.5545839565573596,0.5684994877341469,0.6511795679971759
Cyprus,2024,0.5563842377132883,0.5486559926210002,0.5638119256845768,0.6511795679971759
Cyprus,2025,0.5510966902234589,0.5400295860910981,0.56145494124386,0.6511795679971759
Cyprus,2026,0.5458235895846945,0.5311213063590252,0.5579396883443888,0.6511795679971759
Cyprus,2027,0.54055048894593,0.5210246814340846,0.5576043853852521,0.6511795679971759
Czech Republic,2023,0.6544078627476596,0.6498543267258329,0.6589191468453199,0.6489501380810205
Czech Republic,2024,0.6571964682939891,0.6443986946706967,0.6713256943916269,0.6489501380810205
Czech Republic,2025,0.659992713855514,0.6364456908905245,0.6865697087480404,0.6489501380810205
Czech Republic,2026,0.6627813194018433,0.6273357123389204,0.7040612351790465,0.6489501380810205
Czech Republic,2027,0.6655699249481727,0.6146719219799877,0.7225239342058681,0.6489501380810205
Germany,2023,0.6655020586429511,0.6602348571106684,0.671004707756026,0.661759531989738
Germany,2024,0.6671916397286121,0.6524032755195087,0.682937539628785,0.661759531989738
Germany,2025,0.6688858498035488,0.642312202539641,0.6964780522580165,0.661759531989738
Germany,2026,0.6705754308892097,0.6277504370570942,0.7117028420256482,0.661759531989738
Germany,2027,0.6722650119748707,0.6161679889386078,0.7291841313203261,0.661759531989738
Djibouti,2023,0.42501397050332024,0.42188552986176714,0.4283264561847221,0.4318949452299769
Djibouti,2024,0.42531835285591274,0.41944932272679064,0.43121634335720127,0.4318949452299769
Djibouti,2025,0.42562356913275895,0.4160612114834898,0.4355155388502022,0.4318949452299769
Djibouti,2026,0.4259279514853515,0.4115949020774589,0.4399416947521946,0.4318949452299769
Djibouti,2027,0.4262323338379439,0.4063444227534539,0.4461014836906964,0.4318949452299769
Dominica,2023,0.6153336362391488,0.6093288242476607,0.6208792973931726,0.6305288558019093
Dominica,2024,0.6152579788676955,0.6097202414822372,0.6209026240633242,0.6305288558019093
Dominica,2025,0.6151821142157725,0.6086139057302106,0.6210641288233335,0.6305288558019093
Dominica,2026,0.6151064568443192,0.60875338530207,0.6212342870441416,0.6305288558019093
Dominica,2027,0.6150307994728659,0.6078872638169807,0.6230357892360787,0.6305288558019093
Denmark,2023,0.6880651345680427,0.682973937994822,0.6936441350387043,0.6752075618631264
Denmark,2024,0.6924474385768933,0.6774236555344798,0.709959281933351,0.6752075618631264
Denmark,2025,0.6968417488980969,0.6687061130971561,0.7270971150998867,0.6752075618631264
Denmark,2026,0.7012240529069477,0.6585527034226145,0.7455900105745522,0.6752075618631264
Denmark,2027,0.7056063569157982,0.6490196460178659,0.7668996814048806,0.6752075618631264
Dominican Republic,2023,0.6331015585666425,0.6290457479102654,0.6369279823394418,0.6448126595895526
Dominican Republic,2024,0.6335425549382042,0.6258432202990696,0.641083604757611,0.6448126595895526
Dominican Republic,2025,0.633984759519003,0.619507376550995,0.64747137199782,0.6448126595895526
Dominican Republic,2026,0.6344257558905647,0.6134829874648488,0.6531234647013279,0.6448126595895526
Dominican Republic,2027,0.6348667522621262,0.6061038650642093,0.661033012240411,0.6448126595895526
Algeria,2023,0.5309825202013091,0.525178673428125,0.536498538153717,0.5332498705114768
Algeria,2024,0.5317013852522112,0.5237219532045443,0.5412716973038746,0.5332498705114768
Algeria,2025,0.5324222197964035,0.5210796106674599,0.5458314594220165,0.5332498705114768
Algeria,2026,0.5331410848473055,0.5144906418400172,0.5517237404128952,0.5332498705114768
Algeria,2027,0.5338599498982076,0.5070518779409665,0.5602245655956396,0.5332498705114768
Ecuador,2023,0.6797737752220061,0.6729045827698812,0.686917829151197,0.6727268850168152
Ecuador,2024,0.6817671253558272,0.6622364529666286,0.703335931489095,0.6727268850168152
Ecuador,2025,0.6837659367228918,0.6488037036908573,0.7222930172164035,0.6727268850168152
Ecuador,2026,0.6857592868567128,0.6295462912585926,0.7434648675376241,0.6727268850168152
Ecuador,2027,0.687752636990534,0.6104943526272314,0.7659431532304501,0.6727268850168152
Egypt,2023,0.49300423873537846,0.48776769236308826,0.49860175371567456,0.5247547311926761
Egypt,2024,0.4920479431689225,0.476148879361641,0.5095733176293544,0.5247547311926761
Egypt,2025,0.4910890276146131,0.4628595251851984,0.5214881533588612,0.5247547311926761
Egypt,2026,0.4901327320481571,0.4474346887730945,0.5365212985293367,0.5247547311926761
Egypt,2027,0.489176436481701,0.4310628377272192,0.5518441466425916,0.5247547311926761
Eritrea,2023,0.575410058893292,0.5666062906526493,0.5843172796475058,0.5723987460426919
Eritrea,2024,0.5793799451414526,0.5500391127394055,0.6068270066535948,0.5723987460426919
Eritrea,2025,0.5833607077902933,0.5274834918161899,0.6341598769717884,0.5723987460426919
Eritrea,2026,0.587330594038454,0.5030708344007752,0.6658233286055745,0.5723987460426919
Eritrea,2027,0.5913004802866145,0.4772247610711947,0.7014372033669876,0.5723987460426919
Spain,2023,0.6185600114592106,0.6101432457602277,0.626483126539251,0.6601552769996456
Spain,2024,0.6185475302517802,0.6073058088599911,0.6295266742048767,0.6601552769996456
Spain,2025,0.6185350148492611,0.6020112412557723,0.6363616122237515,0.6601552769996456
Spain,2026,0.6185225336418307,0.5947553828862518,0.6436880890727918,0.6601552769996456
Spain,2027,0.6185100524344004,0.5874119400910357,0.6518395590882377,0.6601552769996456
Estonia,2023,0.7555293835799336,0.7422267744680103,0.7691791496277387,0.7177636280668126
Estonia,2024,0.7626888391971769,0.7223642313579495,0.8054306816941151,0.7177636280668126
Estonia,2025,0.7698679097613168,0.6918965788175341,0.8464870400429537,0.7177636280668126
Estonia,2026,0.7770273653785601,0.656132750404366,0.8955028674524428,0.7177636280668126
Estonia,2027,0.7841868209958033,0.6238074307232951,0.9491498101111252,0.7177636280668126
Ethiopia,2023,0.5368270008185932,0.5296487702574796,0.5436218797394959,0.5558528495961546
Ethiopia,2024,0.5401098534477894,0.531826700010715,0.5479704781797637,0.5558528495961546
Ethiopia,2025,0.5434017001937779,0.5329716197602763,0.5535471601661109,0.5558528495961546
Ethiopia,2026,0.546684552822974,0.5339909271317717,0.5600080025420024,0.5558528495961546
Ethiopia,2027,0.5499674054521702,0.533128276552161,0.5677218309848334,0.5558528495961546
Finland,2023,0.7399098879381667,0.7315988865114164,0.7478214372823839,0.7467687819098067
Finland,2024,0.7412592139696477,0.7143072430431636,0.7645499211592098,0.7467687819098067
Finland,2025,0.7426122367847768,0.6931262842515143,0.7867761376998261,0.7467687819098067
Finland,2026,0.7439615628162578,0.6701787382952569,0.8074981282228303,0.7467687819098067
Finland,2027,0.745310888847739,0.6459248107181235,0.8309841085211747,0.7467687819098067
Fiji,2023,0.6471709228588569,0.6346242243438355,0.6600395637026802,0.6406157939175638
Fiji,2024,0.6478468592735152,0.6071264507714322,0.6894750915028255,0.6406157939175638
Fiji,2025,0.6485246475687616,0.5756105129366468,0.7238806417076173,0.6406157939175638
Fiji,2026,0.6492005839834201,0.5355706460776678,0.759974379571229,0.6406157939175638
Fiji,2027,0.6498765203980784,0.4828353256854491,0.8041402326345329,0.6406157939175638
France,2023,0.6314248594955262,0.6280235386764911,0.6351166248873377,0.6450340609636992
France,2024,0.6314741622432484,0.6224637555288813,0.6404508818061366,0.6450340609636992
France,2025,0.6315236000669916,0.6146480903141663,0.6475297069538035,0.6450340609636992
France,2026,0.6315729028147137,0.6058361264695519,0.6570280100426243,0.6450340609636992
France,2027,0.6316222055624359,0.5947976126597294,0.6691087849998023,0.6450340609636992
Gabon,2023,0.6923283420658102,0.6871791102121391,0.6972649640780386,0.7078940109080347
Gabon,2024,0.6933568408973857,0.6774307817875485,0.7099102403071884,0.7078940109080347
Gabon,2025,0.6943881575339793,0.6655198584544951,0.7230625394222907,0.7078940109080347
Gabon,2026,0.6954166563655548,0.6515020006799216,0.7372791115109462,0.7078940109080347
Gabon,2027,0.6964451551971305,0.634645558572196,0.753065734007801,0.7078940109080347
United Kingdom,2023,0.6527883726581929,0.6488461893613284,0.6569153483228792,0.6301225534839869
United Kingdom,2024,0.6573922860712827,0.6479567833567484,0.6668386363543441,0.6301225534839869
United Kingdom,2025,0.6620088129457782,0.6456580818255032,0.6791059808502559,0.6301225534839869
United Kingdom,2026,0.6666127263588679,0.6413106542106524,0.6922673335308758,0.6301225534839869
United Kingdom,2027,0.6712166397719578,0.6344327926088432,0.705535469661184,0.6301225534839869
Georgia,2023,0.6414348145569553,0.634160623187364,0.648447617019757,0.6307214682620514
Georgia,2024,0.6437257171478126,0.6323451504238612,0.6544282497923727,0.6307214682620514
Georgia,2025,0.6460228961841242,0.6272908361042023,0.6651043805931557,0.6307214682620514
Georgia,2026,0.6483137987749816,0.6189590724277352,0.6781815541845437,0.6307214682620514
Georgia,2027,0.6506047013658388,0.610786471425087,0.6899659397797028,0.6307214682620514
Ghana,2023,0.6096002072540341,0.5958280132692089,0.623964690622896,0.5934792875036878
Ghana,2024,0.614218763443392,0.6005220143335074,0.6271419970729163,0.5934792875036878
Ghana,2025,0.6188499732113509,0.6046471353693716,0.6324669246984755,0.5934792875036878
Ghana,2026,0.6234685294007087,0.6087430904287409,0.6363263768472351,0.5934792875036878
Ghana,2027,0.6280870855900667,0.6145172090165534,0.6426805217461569,0.5934792875036878
Guinea,2023,0.5311605367607808,0.5257742510965402,0.5369132930861382,0.4992158993637713
Guinea,2024,0.5378834539223298,0.5285879895314001,0.5460561353918849,0.4992158993637713
Guinea,2025,0.5446247900350064,0.5305612744781666,0.5591983985475569,0.4992158993637713
Guinea,2026,0.5513477071965553,0.529685499232778,0.5730413783298702,0.4992158993637713
Guinea,2027,0.5580706243581045,0.5291342742982615,0.5862269495748299,0.4992158993637713
Gambia,2023,0.5504118701143325,0.5450265085558365,0.5553280175337947,0.5224834289799929
Gambia,2024,0.556934677040897,0.5498902767476873,0.5633796645037269,0.5224834289799929
Gambia,2025,0.5634753546713701,0.5524641724642537,0.5727287307465512,0.5224834289799929
Gambia,2026,0.5699981615979346,0.5549242697573745,0.5855305797783485,0.5224834289799929
Gambia,2027,0.5765209685244992,0.5567445420836764,0.5956789172426059,0.5224834289799929
Guinea-Bissau,2023,0.6018239818311978,0.5953655845925439,0.6088532397012053,0.5951650731827798
Guinea-Bissau,2024,0.6068885767493883,0.5884703609394715,0.6280483262864318,0.5951650731827798
Guinea-Bissau,2025,0.6119670472700948,0.5767221618719961,0.6517182311119195,0.5951650731827798
Guinea-Bissau,2026,0.6170316421882854,0.5608587325845328,0.6784590856460873,0.5951650731827798
Guinea-Bissau,2027,0.6220962371064762,0.5500428572549261,0.7071525847457669,0.5951650731827798
Equatorial Guinea,2023,0.6014252076031131,0.589006648974866,0.6133844090129259,0.5967508143538954
Equatorial Guinea,2024,0.6015471833503973,0.562514226809667,0.6393913541400025,0.5967508143538954
Equatorial Guinea,2025,0.6016694932778109,0.5308682463579488,0.6688006575868151,0.5967508143538954
Equatorial Guinea,2026,0.6017914690250952,0.4933179373373036,0.7002267453418004,0.5967508143538954
Equatorial Guinea,2027,0.6019134447723793,0.4489095363160336,0.7424434719946668,0.5967508143538954
Greece,2023,0.530660630442869,0.5205279834261765,0.5402761315768729,0.6360703412736253
Greece,2024,0.5244018299020506,0.5105706879094384,0.5370986096832625,0.6360703412736253
Greece,2025,0.5181258819624902,0.498996213888517,0.539050947281838,0.6360703412736253
Greece,2026,0.5118670814216718,0.48478053333026916,0.5397855608635855,0.6360703412736253
Greece,2027,0.5056082808808535,0.4674349216506686,0.5449815776107089,0.6360703412736253
Grenada,2023,0.619849010043704,0.6159985144947218,0.6229114899444274,0.6176676621340732
Grenada,2024,0.6206034848949552,0.608454270870404,0.630507795986831,0.6176676621340732
Grenada,2025,0.6213600268005934,0.5997508057777231,0.6403231260573822,0.6176676621340732
Grenada,2026,0.6221145016518447,0.5906168124677491,0.6514745971519637,0.6176676621340732
Grenada,2027,0.6228689765030959,0.5797762796625244,0.6619772889958104,0.6176676621340732
Guatemala,2023,0.7074917385293539,0.7007615716498738,0.7136686109639191,0.6621536433338518
Guatemala,2024,0.7128429528305485,0.7067061928076214,0.7196153081855126,0.6621536433338518
Guatemala,2025,0.7182088279928425,0.7110457423476612,0.7254057541391984,0.6621536433338518
Guatemala,2026,0.7235600422940373,0.715155204443109,0.7320425558044892,0.6621536433338518
Guatemala,2027,0.7289112565952319,0.71946118658818,0.7387991540740346,0.6621536433338518
Guyana,2023,0.6425930716033836,0.639896312204604,0.6450429293272597,0.649651150920529
Guyana,2024,0.6417010397715944,0.6350333211711638,0.6478393735259506,0.649651150920529
Guyana,2025,0.6408065640169783,0.6291273915649723,0.6512257807207134,0.649651150920529
Guyana,2026,0.6399145321851891,0.6237686684864928,0.655994755828936,0.649651150920529
Guyana,2027,0.6390225003533999,0.6165335659189506,0.6602864444730302,0.649651150920529
Honduras,2023,0.6947237800083269,0.6884413689525151,0.7017348732603731,0.6603995158052262
Honduras,2024,0.6972202857936255,0.6773990729937689,0.7188170049326279,0.6603995158052262
Honduras,2025,0.6997236313208016,0.6644675954759922,0.7388066607914112,0.6603995158052262
Honduras,2026,0.7022201371061001,0.6504497523389225,0.7623441322821544,0.6603995158052262
Honduras,2027,0.7047166428913986,0.6321647233258628,0.7829980000951625,0.6603995158052262
Croatia,2023,0.6357374931020766,0.6314089969027367,0.6398710995293596,0.6736041902072933
Croatia,2024,0.6358103347932884,0.6249486905380836,0.6459706906769238,0.6736041902072933
Croatia,2025,0.6358833760507775,0.6166958777237168,0.6532763360411903,0.6736041902072933
Croatia,2026,0.6359562177419893,0.6067994016581638,0.664230468400305,0.6736041902072933
Croatia,2027,0.636029059433201,0.5950792850003412,0.674112723693945,0.6736041902072933
Haiti,2023,0.5277315796122275,0.508462549170569,0.5476041903930946,0.5082408633219871
Haiti,2024,0.5333617729119465,0.5141142659576823,0.5544809651649061,0.5082408633219871
Haiti,2025,0.5390073913987882,0.5164876341069006,0.5595883272910824,0.5082408633219871
Haiti,2026,0.5446375846985072,0.523805829555018,0.5672303818982573,0.5082408633219871
Haiti,2027,0.5502677779982263,0.5250662519688865,0.5753276667380678,0.5082408633219871
Hungary,2023,0.6672183217095583,0.6644737838880418,0.6701252696311176,0.6389184168825334
Hungary,2024,0.6720554203826732,0.6646943524861629,0.6796603620339325,0.6389184168825334
